icsd_id,formula,Final_label,group name,color,x,y
34699,Na8 Cu6 S16 N10 O24,-1,No group,#17becf,14.741599,-34.03563
14372,Na8 Cu6 S16 N8 O24,-1,No group,#17becf,14.7220125,-33.91853
86719,Cu13.68 S8 N2,-1,No group,#17becf,14.406903,17.542812
10305,Cs2.4 K1.6 Cu24 Ge8 S32 O4,70,All other groups,#BCBD22,9.497137,-2.7462108
236240,Tl4 Cu27.4 S16,69,All other groups,#BCBD22,13.263012,18.232914
236226,Tl4 Cu27.4 S16,69,All other groups,#BCBD22,12.909632,18.26567
236245,Tl4 Cu27.4 S16,69,All other groups,#BCBD22,13.361074,18.243883
86720,Cu27.26 S16 N4,-1,No group,#17becf,13.932312,17.552296
81777,Tl4 Cu28 S16,69,All other groups,#BCBD22,12.882787,18.303326
230724,Li4 Cu4 S4 O18,-1,No group,#17becf,18.671213,-34.24882
41244,Cu4 C4 S4,-1,No group,#17becf,26.130785,9.153781
10241,Rb1 Cu6 Ge2 S8 O1,70,All other groups,#BCBD22,9.497441,-2.7465012
10259,Cs0.25 Rb0.75 Cu6 Ge2 S8 O1,70,All other groups,#BCBD22,9.604548,-2.767386
10202,K1 Cu6 Ge2 S8 O1,70,All other groups,#BCBD22,9.494517,-2.7480857
8300,Zn2 Cu4 Sn1 Ge1 S8,0,Diamond like,#1f77b4,-0.6250722,54.61959
189283,Zn2 Cu4 Sn2 Se4.8 S3.2,0,Diamond like,#1f77b4,-5.751182,57.756653
16707,Cu14 S8 N2,69,All other groups,#BCBD22,11.960687,17.550222
200419,Zn1.44 Fe0.56 Cu3.96 Sn1.98 S8,0,Diamond like,#1f77b4,-3.313512,51.065456
181149,In2 Cu2 Ge2 S8,-1,No group,#17becf,29.249651,0.45675522
236247,Zn2.326 Cu3.348 Sn2 S8,0,Diamond like,#1f77b4,-3.5654304,53.383068
259066,Zn2.52 Cu3.94 Sn1.54 S7.36,0,Diamond like,#1f77b4,-5.4448204,54.01829
8301,Zn2 Cu4 Ge2 S8,0,Diamond like,#1f77b4,-0.073162764,55.151196
79445,K2 Cu14 S8,-1,No group,#17becf,2.1006856,-11.505633
239679,Zn2.0 Cu4 Sn2 S8,0,Diamond like,#1f77b4,-2.1405182,54.05148
189282,Zn2 Cu4 Sn2 Se6.4 S1.6,0,Diamond like,#1f77b4,-6.301081,58.29547
79444,Tl2 Cu14 S8,69,All other groups,#BCBD22,11.94881,18.663633
259063,Zn2.22 Cu4.36 Sn1.42 S7.28,0,Diamond like,#1f77b4,-5.7650423,53.28482
239675,Zn2 Cu4 Sn2 S8,0,Diamond like,#1f77b4,-2.7653377,54.285908
627364,Zn0.66 Fe1.34 Cu4 Sn2 S8,0,Diamond like,#1f77b4,-3.4174104,46.509834
68359,Cu2.136 Mo1.864 S8 N2,-1,No group,#17becf,-12.218,6.617982
31036,Cu2 C16 S8 N8 Cl2,-1,No group,#17becf,29.734823,-22.448233
199830,Zn1.6 Cd0.4 Cu4 Sn2 S8,0,Diamond like,#1f77b4,-1.7715333,53.243877
239678,Zn2 Cu4 Sn2 S8,0,Diamond like,#1f77b4,-2.315039,54.95773
239681,Zn2 Cu4 Sn2 S8,0,Diamond like,#1f77b4,-2.2735775,54.67242
8299,Zn2 Cu4 Sn2 S8,0,Diamond like,#1f77b4,-1.2503829,53.920143
243553,Li0.706 Zn2 Cu3.294 Sn2 S8,0,Diamond like,#1f77b4,1.7691382,48.1837
239677,Zn2 Cu4 Sn2 S8,0,Diamond like,#1f77b4,-2.2592056,53.989513
262389,Zn2.116 Cu3.768 Sn2 S8,0,Diamond like,#1f77b4,-3.2561433,53.793476
87513,Cu3.848 Sn2 Hg1.952 S8,0,Diamond like,#1f77b4,4.3147826,48.41622
259064,Zn2.2 Cu4.38 Sn1.42 S7.28,0,Diamond like,#1f77b4,-5.766877,53.281036
184358,Zn2.38 Cu3.938 Sn1.682 S8,0,Diamond like,#1f77b4,-3.6210651,54.44934
16072,Cu2 Mo2 S8 N2,-1,No group,#17becf,-12.215324,6.6110845
259065,Zn2.54 Cu3.92 Sn1.54 S7.36,0,Diamond like,#1f77b4,-5.441133,54.019302
290297,Zn1.22 Cd0.06 Fe0.72 Cu0.26 Ag3.74 Sn2 S8,0,Diamond like,#1f77b4,-3.2859979,49.811394
424675,Mn0.8 Co1.2 Cu4 Sn2 S8,0,Diamond like,#1f77b4,-2.148423,44.523987
65272,Tl2 Cu14 S8,69,All other groups,#BCBD22,11.910152,17.96215
424674,Mn0.4 Co1.6 Cu4 Sn2 S8,0,Diamond like,#1f77b4,-2.061274,45.009518
236246,Zn1.64 Cu4.24 Sn2.12 S8,0,Diamond like,#1f77b4,-2.5721092,53.106186
189284,Zn2 Cu4 Sn2 Se3.2 S4.8,0,Diamond like,#1f77b4,-4.968674,57.083397
189285,Zn2 Cu4 Sn2 Se1.6 S6.4,0,Diamond like,#1f77b4,-4.049345,56.06782
418296,Na10 Cu2 S8 N4 O24,-1,No group,#17becf,12.311278,-33.926453
64684,K8 Cu9 S8 Cl2 O36,-1,No group,#17becf,19.649128,-33.815926
91317,La20 Cu24 S28 O16,-1,No group,#17becf,-12.465468,-34.607056
249658,La20 Cu25.308 S28 O16,-1,No group,#17becf,-12.479841,-34.61695
427746,Li8.772 Cu7.228 S8,-1,No group,#17becf,2.0525167,-27.708652
427747,Li8.816 Cu7.184 S8,-1,No group,#17becf,2.0521936,-27.709087
74020,Rb8 Cu8 Sn4 S16,-1,No group,#17becf,0.96901625,-20.304688
171221,Tl8 Cu8 Sn4 S16,-1,No group,#17becf,23.660765,4.245685
246131,Sr16 Mn8 Cu12 S16 O16,61,Layered oxysulfides,#8c564b,-31.832594,-16.005651
26494,Cu42.664 Pb4 S30,-1,No group,#17becf,10.825551,13.991769
156243,Cs2 Ce4 Cu2 S12,11,All other groups,#BCBD22,-4.4194345,-26.40664
655809,Fe2.64 Cu40 Pb4 S30,-1,No group,#17becf,10.817449,13.978112
84302,Rb16 V8 Cu8 S32,71,All other groups,#BCBD22,-1.5981758,-22.506468
414271,Rb16 Ta8 Cu8 S32,71,All other groups,#BCBD22,-1.7324783,-22.54265
40452,Cu16 S8 O32,-1,No group,#17becf,35.78188,-26.809282
84304,Rb16 Nb8 Cu8 S32,71,All other groups,#BCBD22,-1.6699206,-22.518005
402422,K16 Nb8 Cu8 S32,71,All other groups,#BCBD22,-1.2775183,-22.528057
81414,K16 V8 Cu8 S32,71,All other groups,#BCBD22,-1.2376459,-22.517643
154815,Sr0.7408 La7.2592 Cu4 S0.2296 O16,-1,No group,#17becf,-4.539375,-34.36884
85267,Sr0.6 La7.4 Cu3.3 S0.7 O16,-1,No group,#17becf,-4.85939,-32.621933
154816,Sr1.0384 La6.9616 Cu4 S0.3848 O16,-1,No group,#17becf,-4.540404,-34.386623
85268,Sr0.6 La7.4 Cu3.32 S0.68 O16,-1,No group,#17becf,-4.861429,-32.61237
421076,Cu8 P32 S24 Br8,35,All other groups,#BCBD22,35.333767,-9.414763
418076,Cu8 P32 S24 I8,35,All other groups,#BCBD22,35.390957,-9.414778
152775,Tm4 Cu4 Pb4 S12,72,All other groups,#BCBD22,-11.310573,-3.4781644
152770,Er4 Cu4 Pb4 S12,72,All other groups,#BCBD22,-11.749907,-3.6505218
80624,K4 Zr4 Cu4 S12,73,All other groups,#BCBD22,-6.0259786,-16.23051
156296,Y21.12 Cu2.88 Pb10.88 S44,-1,No group,#17becf,-26.855528,-23.949127
152769,Ho4 Cu4 Pb4 S12,72,All other groups,#BCBD22,-11.930731,-3.866453
152772,Lu4 Cu4 Pb4 S12,72,All other groups,#BCBD22,-11.361324,-3.066388
250436,Sr4 Lu4 Cu4 S12,74,All other groups,#BCBD22,-19.14261,-17.125044
423716,Er8 Tl4 Cu12 S20,-1,No group,#17becf,-17.380383,-2.6562805
63328,Cu12 S12,21,All other groups,#BCBD22,4.2021523,-11.424785
412074,Cs4 Er8 Cu12 S20,75,All other groups,#BCBD22,-11.588944,-13.615326
82560,Zr4 Tl4 Cu4 S12,-1,No group,#17becf,-11.048409,-0.8034178
659165,Ba4 Sc4 Cu4 S12,74,All other groups,#BCBD22,-19.27915,-16.921545
249533,K8 U4 Cu12 S20,-1,No group,#17becf,-3.396813,-20.559324
78176,Ba4 Er4 Cu4 S12,74,All other groups,#BCBD22,-18.706478,-17.35698
55672,Eu4 Tm4 Cu4 S12,74,All other groups,#BCBD22,-16.58301,-18.7024
93678,Rb4 Nd8 Cu4 S16,76,All other groups,#BCBD22,-8.032389,-21.043055
82562,Hf4 Tl4 Cu4 S12,-1,No group,#17becf,-11.059846,-0.7849413
413289,Cu4 Bi4 S4 Cl8,-1,No group,#17becf,44.15078,10.159436
152774,Dy4 Cu4 Pb4 S12,72,All other groups,#BCBD22,-12.069218,-4.074785
152773,Tb4 Cu4 Pb4 S12,72,All other groups,#BCBD22,-12.132651,-4.204243
30233,Cu4 Ag4 S4,4,All other groups,#BCBD22,14.469062,20.783188
249968,Cs4 Np4 Cu4 S12,77,All other groups,#BCBD22,-7.3002915,-23.596386
152771,Yb4 Cu4 Pb4 S12,72,All other groups,#BCBD22,-11.410143,-3.204609
93682,Rb4 Er8 Cu12 S20,75,All other groups,#BCBD22,-11.447246,-13.571003
97557,K4 Y8 Cu4 S16,-1,No group,#17becf,-8.294975,-18.261719
156297,Ho20 Cu5.0 Pb11.52 S44,-1,No group,#17becf,-26.204283,-25.461956
97561,K4 Ho8 Cu4 S16,76,All other groups,#BCBD22,-8.408563,-18.872002
412073,Cs4 Dy8 Cu12 S20,75,All other groups,#BCBD22,-11.686511,-13.76213
97558,K4 Nd8 Cu4 S16,76,All other groups,#BCBD22,-7.994367,-20.985607
249700,Cs4 U4 Cu4 S12,77,All other groups,#BCBD22,-7.100743,-23.829773
97559,K4 Sm8 Cu4 S16,76,All other groups,#BCBD22,-8.262966,-20.451694
59858,Rb4 Ho8 Cu12 S20,75,All other groups,#BCBD22,-11.481937,-13.650034
93679,Rb4 Sm8 Cu4 S16,76,All other groups,#BCBD22,-8.360759,-20.552755
97560,K4 Tb8 Cu4 S16,76,All other groups,#BCBD22,-8.411736,-19.415325
73887,Na4 Zr4 Cu4 S12,73,All other groups,#BCBD22,-5.918597,-16.060211
2337,Cu12.48 Bi11.52 Pb0.48 S20 I8,-1,No group,#17becf,38.36856,5.5144744
659166,Ba4 Y4 Cu4 S12,74,All other groups,#BCBD22,-19.274517,-16.985315
249966,K4 Np4 Cu4 S12,77,All other groups,#BCBD22,-6.4787064,-23.021553
156245,Cs4 Ce4 Cu4 S12,77,All other groups,#BCBD22,-6.7214675,-24.241198
408854,K4 Gd8 Cu4 S16,76,All other groups,#BCBD22,-8.412332,-19.730724
249701,K4 U4 Cu4 S12,77,All other groups,#BCBD22,-6.305658,-23.26707
249967,Rb4 Np4 Cu4 S12,77,All other groups,#BCBD22,-7.0073147,-23.192287
409293,K4 Hf4 Cu4 S12,73,All other groups,#BCBD22,-6.0568085,-16.273378
59896,Rb4 Gd8 Cu4 S16,76,All other groups,#BCBD22,-8.490557,-19.867188
659167,Ba4 Gd4 Cu4 S12,74,All other groups,#BCBD22,-17.136978,-18.220322
170864,K4 Th4 Cu4 S12,77,All other groups,#BCBD22,-5.8019147,-23.755123
249704,Rb4 U4 Cu4 S12,77,All other groups,#BCBD22,-6.7649856,-23.456038
15139,Ba4 Cu16 S12,-1,No group,#17becf,-22.421663,6.3237653
73691,La4 Cu4 Pb4 S12,-1,No group,#17becf,7.1845493,-14.013519
59157,Eu8 Cu4 S12,74,All other groups,#BCBD22,-15.02682,-19.885023
84625,Cu5.48 Bi9.56 Sb0.96 Pb9.48 S28,3,All other groups,#BCBD22,42.903908,2.002299
197451,Cu3 Bi5 Pb3 S12,3,All other groups,#BCBD22,42.488235,1.4528902
155081,La8 In4 Cu4.0 S20,78,All other groups,#BCBD22,-16.04536,-29.791292
155083,Pr8 In4 Cu4.0 S20,78,All other groups,#BCBD22,-16.666769,-29.674692
42032,Cu16 Bi16 S36,3,All other groups,#BCBD22,39.345295,4.041639
167006,Cu7.92 Ag4 Bi4 Pb4 S16,-1,No group,#17becf,38.751316,3.7148485
156640,Cu1.64 Bi6.32 Pb1.68 S12,3,All other groups,#BCBD22,43.74966,0.6405612
240925,Cu4 As4 S4,0,Diamond like,#1f77b4,14.027619,47.45121
66656,Ba4 Cu8 S8,-1,No group,#17becf,-23.003893,-3.839176
659039,Ba4 Cu16 S12,-1,No group,#17becf,-22.443014,6.2925763
16909,Fe8 Cu4 S12,0,Diamond like,#1f77b4,-4.377951,35.568436
156641,Cu1.6 Bi6.38 Pb1.62 S12,3,All other groups,#BCBD22,43.783653,0.61989343
85133,Cu4 Sb4 S8,79,All other groups,#BCBD22,30.853935,1.6248008
30972,Cu0.64 Bi4.16 Sb5.24 Pb6.6 S20,3,All other groups,#BCBD22,44.979694,-0.8696932
95924,Cu4.892 Bi19.108 Pb4.892 S36,3,All other groups,#BCBD22,45.36597,2.1393976
197450,Cu1.32 Bi6.68 Pb1.32 S12,3,All other groups,#BCBD22,43.96545,0.62168777
14255,Fe8 Cu4 S12,0,Diamond like,#1f77b4,-4.400609,35.350857
760258,Cu0.352 Ag0.16 Bi18.404 Sb1.192 Pb11.84 S40,80,All other groups,#BCBD22,50.96209,2.0822122
187752,Cu12 H16 S4 O32,81,All other groups,#BCBD22,9.004136,-37.25248
67531,Fe8 Cu4 S12,0,Diamond like,#1f77b4,-4.4093285,35.357487
181969,Yb4 Sm8 Cu4 S20,-1,No group,#17becf,-15.912299,-27.267254
427660,Tl8 Cu8 S12,3,All other groups,#BCBD22,23.365158,4.6991673
171052,Cu4 Bi4 S8,79,All other groups,#BCBD22,31.156675,2.1263206
426474,Sr4 La4 Cu4 S12,74,All other groups,#BCBD22,-12.551087,-18.866564
16747,Cu4 S4 O16,14,All other groups,#BCBD22,35.964672,-31.953938
172850,Tm4 Cu4 S8,8,All other groups,#BCBD22,-24.716257,-13.619603
430096,La8 Cu4 Bi4 S20,-1,No group,#17becf,-16.056774,-31.167562
170688,Cu4 H16 C8 S8 N8 O8,-1,No group,#17becf,6.7316036,-42.561546
31126,Cu1 Sb7 Pb13 S24,3,All other groups,#BCBD22,44.96218,-1.068047
169943,Cu0.528 Ag0.056 Bi16.472 Pb15.144 S40,80,All other groups,#BCBD22,50.80187,2.081409
183815,Sm4 Eu4 Cu4 S12,74,All other groups,#BCBD22,-14.857759,-20.502586
432660,Cu15.996 Sn4 S16,-1,No group,#17becf,23.404007,10.962691
99612,La20 Ti8 Cu4 S20 O28,-1,No group,#17becf,-3.3249974,-31.176426
403112,Cu11.688 Sb4 S12,82,All other groups,#BCBD22,24.490904,11.237081
604567,Cu16 Sn4 S16,21,All other groups,#BCBD22,7.66333,4.525623
172848,Ho4 Cu4 S8,8,All other groups,#BCBD22,-23.930525,-14.355831
62537,Ta4 Cu4 S12,-1,No group,#17becf,-11.332877,2.3206048
426785,Sr4 Nd4 Cu4 S12,74,All other groups,#BCBD22,-13.481003,-18.948936
627790,Cu16 Sn2.8 Ge1.2 S16,21,All other groups,#BCBD22,7.6575313,4.522305
203067,Cu12 H16 S4 O32,81,All other groups,#BCBD22,9.030443,-37.230564
258577,Cu11.96 Sb4 S12,82,All other groups,#BCBD22,24.60706,10.703959
14245,Cu4 Bi4 Pb4 S12,3,All other groups,#BCBD22,41.814503,1.6120245
36278,Cu4 Bi4 Pb4 S12,3,All other groups,#BCBD22,41.522285,1.6363915
34450,Cu4 As4 S4,0,Diamond like,#1f77b4,14.031713,47.462036
15399,Cu4 S4 O16,14,All other groups,#BCBD22,35.921436,-31.988665
659174,Ba4 Ce4 Cu4 S12,74,All other groups,#BCBD22,-13.202459,-17.858631
160403,Cd8 Cu8 P8 S4 O68,-1,No group,#17becf,35.24052,-30.065582
20454,Cu4 C8 S8 N16,13,All other groups,#BCBD22,32.88808,-21.75946
172849,Er4 Cu4 S8,8,All other groups,#BCBD22,-24.286348,-13.949308
426475,Sr4 Pr4 Cu4 S12,74,All other groups,#BCBD22,-13.178993,-18.988474
259326,Cu4 Sb4 S7.52,79,All other groups,#BCBD22,30.649075,1.5024031
152555,Y4 Cu4 Pb4 S12,-1,No group,#17becf,-10.260667,-1.929091
422076,Cu12.02 Bi4 S8 Br8,-1,No group,#17becf,37.1493,8.113765
172852,Lu4 Cu4 S8,8,All other groups,#BCBD22,-25.62743,-13.113284
96215,Rb8 Cu12 H8 S12 O56,-1,No group,#17becf,15.920292,-34.625774
403111,Cu11.824 Sb4 S12,82,All other groups,#BCBD22,24.491884,11.194433
169945,Cu0.812 Ag1.324 Bi17.364 Sb1.788 Pb11.416 S40,80,All other groups,#BCBD22,50.60999,2.3687675
430225,La8 Cu4 Bi4 S20,78,All other groups,#BCBD22,-15.881316,-30.124002
186025,Cu12 Mo7.76 S0.24 O36,-1,No group,#17becf,37.075493,-24.57595
38133,Cu4 S4 N16 O20,-1,No group,#17becf,32.903233,-28.387375
41971,Cu4 Bi20 Pb4 S36,3,All other groups,#BCBD22,45.645885,0.96342075
430097,Ce8 Cu4 Bi4 S20,-1,No group,#17becf,-16.095057,-31.162971
156642,Cu2 Bi6 Pb2 S12,3,All other groups,#BCBD22,43.345203,1.154497
410232,Cu12 Mo2.968 S5.032 O36,-1,No group,#17becf,37.174408,-25.376385
47131,Cu16 Bi15.68 S36,-1,No group,#17becf,39.0666,5.4376154
432025,K4 Cu12 S8 Cl4 O36,-1,No group,#17becf,29.169567,-31.482862
156638,Cu4 Bi20 Pb4 S36,3,All other groups,#BCBD22,45.589867,1.5632553
92458,Y4 Cu4 S8,8,All other groups,#BCBD22,-25.728601,-12.949242
426440,Ba8 In2 Cu2 S12,-1,No group,#17becf,-19.761835,-17.696445
156639,Cu1.544 Bi6.41 Pb1.59 S12,-1,No group,#17becf,47.382652,2.1333628
27057,Cu12 S4 O32,14,All other groups,#BCBD22,36.93735,-27.798597
14154,Cu4 S16 N16 Cl8,-1,No group,#17becf,35.92936,-10.922707
259327,Cu3.64 Sb3.84 Te0.76 S7,-1,No group,#17becf,37.248344,4.931293
291570,Cu12 Bi24 S40 I4,-1,No group,#17becf,43.343334,3.998208
60156,Cu8 Bi16 Pb8 S36,3,All other groups,#BCBD22,44.095795,2.9906027
16011,Cu28 S16,-1,No group,#17becf,12.211851,15.83706
169948,Cu1.852 Ag2.04 Bi16.924 Pb12.86 S40,80,All other groups,#BCBD22,50.59522,2.610877
194153,Nd4 Eu4 Cu4 S12,74,All other groups,#BCBD22,-13.396263,-21.383669
22364,K8 Cu4 S4 Cl8 O16,-1,No group,#17becf,13.832819,-33.239002
616594,Cu2 Bi6 Pb2 S12,3,All other groups,#BCBD22,43.50975,1.2606901
155082,Ce8 In4 Cu4.0 S20,78,All other groups,#BCBD22,-16.327335,-29.712444
169947,Cu1.432 Ag1.232 Bi17.108 Pb13.464 S40,80,All other groups,#BCBD22,51.56617,2.4731483
239751,Sr4.0 Ce4 Cu4 S12,74,All other groups,#BCBD22,-12.882126,-18.857574
172851,Yb4 Cu4 S8,8,All other groups,#BCBD22,-25.19751,-13.335454
15229,Cu4 Bi10 Pb10 S28,3,All other groups,#BCBD22,44.887814,1.2844082
55671,Eu4 Dy4 Cu4 S12,74,All other groups,#BCBD22,-15.568176,-19.855474
239752,Sr4 Ce4.0 Cu4 S12,74,All other groups,#BCBD22,-12.938763,-18.406822
659173,Ba4 Nd4 Cu4 S12,74,All other groups,#BCBD22,-13.619308,-17.86421
189273,Cu8 H24 C16 S4 N8 O4,-1,No group,#17becf,2.9724977,-50.24826
36026,Cu12 S4 O32,14,All other groups,#BCBD22,37.062992,-27.826279
184998,La4 Eu4 Cu4 S12,74,All other groups,#BCBD22,-12.737333,-21.443024
181967,La8 Yb4 Cu4 S20,-1,No group,#17becf,-15.511897,-27.580374
159383,Fe8 Cu4 S12,0,Diamond like,#1f77b4,-4.6021476,36.3637
421075,Cu12 P16 S12 Br12,51,All other groups,#BCBD22,32.463787,-8.830423
29095,Fe8 Cu4 S12,0,Diamond like,#1f77b4,-4.295679,34.949738
88776,Y4 Cu4 S4 O28,-1,No group,#17becf,32.15701,-35.9883
96348,Cu12 H16 S4 O32,81,All other groups,#BCBD22,9.028379,-37.223946
659175,Ba4 La4 Cu4 S12,74,All other groups,#BCBD22,-12.36522,-18.57177
250435,Sr4 Gd4 Cu4 S12,74,All other groups,#BCBD22,-15.548524,-18.97649
230061,Cu4 Sb4 Se7.68 S0.32,79,All other groups,#BCBD22,31.450827,1.4402182
418077,Cu12 P16 S12 I12,51,All other groups,#BCBD22,32.372097,-8.824866
47147,Cu4 As4 Se2.4 S1.6,0,Diamond like,#1f77b4,14.212858,48.065895
418075,Cu12 P32 S24 Cl12,35,All other groups,#BCBD22,34.424713,-9.469847
426786,Sr4 Nd4 Cu4 S12,74,All other groups,#BCBD22,-14.364602,-18.820187
30780,Cu0.48 Bi16 Pb14 S36,-1,No group,#17becf,49.979206,1.375732
8599,Eu4 Er4 Cu4 S12,74,All other groups,#BCBD22,-15.979168,-19.348642
97027,Cu0.584 Bi0.24 Sb7.004 Pb12.756 S24,3,All other groups,#BCBD22,44.977486,-1.0754071
62529,Ta8 Cu3.16 S24,-1,No group,#17becf,-11.867479,2.3275104
172847,Dy4 Cu4 S8,8,All other groups,#BCBD22,-23.581526,-14.619265
189145,Pr4.0 Eu4 Cu4 S12,74,All other groups,#BCBD22,-13.134619,-21.36728
169944,Cu1.04 Bi16.068 Pb15.4 S40,80,All other groups,#BCBD22,50.754757,2.1338496
187747,Ta4 Cu4 S12,-1,No group,#17becf,-11.332342,2.3230853
155085,Sm8 In4 Cu4.0 S20,78,All other groups,#BCBD22,-17.0181,-29.114616
73886,Na4 Ti4 Cu4 S12,-1,No group,#17becf,-5.216361,-15.226894
155084,Nd8 In4 Cu4.0 S20,78,All other groups,#BCBD22,-16.709106,-29.392038
96438,La12 Cu4 S12 O8,-1,No group,#17becf,-6.813609,-27.120031
169946,Cu2.64 Ag0.28 Bi16.38 Pb14.4 S40,80,All other groups,#BCBD22,51.18832,2.5721653
418753,Cu4 Sb4 S8,79,All other groups,#BCBD22,30.855188,1.6190149
181965,Yb4 Ce8 Cu4 S20,-1,No group,#17becf,-15.565769,-27.545147
189144,Pr4 Eu4 Cu4 S12,74,All other groups,#BCBD22,-13.378383,-20.972778
197449,Bi7.2 Pb0.8 S12,-1,No group,#17becf,46.669422,-0.24287009
38120,Cu4 S4 N16 O20,-1,No group,#17becf,32.899204,-28.386194
183814,Nd4 Eu4 Cu4 S12,74,All other groups,#BCBD22,-13.59232,-21.018408
88013,Sm8 Cu8 Te8 S8,-1,No group,#17becf,-10.549407,-29.77896
124,Cu8 C8 S8 N8,50,All other groups,#BCBD22,31.4291,-18.179628
31340,Cu8 H32 C16 S16 N16 Cl8,-1,No group,#17becf,5.5840316,-43.481987
424676,Cs8 Cu16 As8 S24,-1,No group,#17becf,6.8146544,-9.281922
170866,K12 Th8 Cu12 S28,77,All other groups,#BCBD22,-5.3397727,-23.842777
28437,Cu4 Hg4 C16 S16 N16,13,All other groups,#BCBD22,32.13784,-20.627071
47146,Cu32 As32 Se25.6 S6.4,0,Diamond like,#1f77b4,14.224827,48.210304
36027,Cu4 Hg4 C16 S16 N16,13,All other groups,#BCBD22,31.974426,-20.81719
71034,Cu2 Bi13.332 S6 O40,-1,No group,#17becf,42.501465,-31.842539
29342,Cu3 As1 S4,-1,No group,#17becf,25.46718,6.3102136
406989,Cu19.84 Sb4 S12 I8,-1,No group,#17becf,26.428606,11.340027
68613,Nb24 Cu1.84 S10.16,-1,No group,#17becf,-46.7719,-10.232586
91298,Rb6 Cu4 Bi10 S20,83,All other groups,#BCBD22,12.338847,-9.619588
628782,Cu2 S4,32,All other groups,#BCBD22,-21.040792,24.456993
406988,Cu20 Sb4 S12 I8,-1,No group,#17becf,26.329912,11.10188
93369,K6 Cu4 Bi10 S20,83,All other groups,#BCBD22,12.318498,-9.589143
91299,Cs6 Cu4 Bi10 S20,83,All other groups,#BCBD22,12.369411,-9.667657
408861,Ba4 Cu24 Ge8 S32,-1,No group,#17becf,2.5903337,-1.6445557
419754,Cu4 As16 S12 Cl4,19,All other groups,#BCBD22,35.189304,-7.220868
422906,Ba4 Cu11.056 Te8 S2,-1,No group,#17becf,-23.731445,5.2090554
434341,K6 Cu8 S8,-1,No group,#17becf,2.738164,-22.598383
100574,Cu8 Hg8 S8 Cl8,84,All other groups,#BCBD22,31.644693,10.266284
100575,Cu8 Hg8 S8 Br8,84,All other groups,#BCBD22,31.72149,11.138762
412309,Cu8 Hg8 S8 Br8,84,All other groups,#BCBD22,32.44041,10.893113
10004,Na6 Cu8 S8,-1,No group,#17becf,2.7876585,-22.540304
412310,Cu8 Hg8 S8 Cl8,84,All other groups,#BCBD22,32.314816,10.3052635
412308,Cu8 Hg8 S8 Br8,84,All other groups,#BCBD22,32.441933,10.830707
412307,Cu8 Hg8 S8 Br8,84,All other groups,#BCBD22,32.219086,11.024285
422964,Cu12 Bi8 S12 Br8,-1,No group,#17becf,36.793686,6.543453
255452,Cs2 Cu10 S6,-1,No group,#17becf,1.6421735,-10.861912
412584,Cu4 Hg4 S4 Br4,84,All other groups,#BCBD22,31.856342,11.262767
98872,Cu4 Hg4 S4 Cl4,84,All other groups,#BCBD22,31.347372,10.253575
15973,Fe8 Cu4 S14,-1,No group,#17becf,-9.071105,8.928845
74273,Sr2.1 Ca0.16 Y0.74 Cu2.78 S0.22 O7.12,-1,No group,#17becf,-31.709091,-19.391378
430095,La8 Cu4 Sb4 S20,-1,No group,#17becf,-16.025763,-33.60958
627779,Cu4 Ge2 S6,0,Diamond like,#1f77b4,3.5206454,53.947556
188999,V8 Cu4 S16,23,Spinel,#2ca02c,-41.709858,15.927067
417845,K4 Ta1.888 Nb2.112 Cu8 S16,85,All other groups,#BCBD22,-2.3627157,-12.291399
84301,Na4 Nb4 Cu8 S16,85,All other groups,#BCBD22,-2.4721363,-12.297375
280516,Rb4 V4 Cu8 S16,85,All other groups,#BCBD22,-1.8929719,-11.874938
402924,K4 V4 Cu8 S16,85,All other groups,#BCBD22,-1.9722611,-11.975005
402636,Ta4 Tl4 Cu8 S16,-1,No group,#17becf,-8.814728,0.9499172
402424,K4 V4 Cu8 S16,85,All other groups,#BCBD22,-1.972778,-11.97558
419600,Eu4 Cu8 Sn4 S16,7,All other groups,#BCBD22,1.0600989,-4.2271132
628195,K4 Nb4 Cu8 S16,85,All other groups,#BCBD22,-2.2516522,-12.413318
66580,Cu4 Ag4 S4,4,All other groups,#BCBD22,14.411118,20.758535
70057,Cu8 Si4 S12,0,Diamond like,#1f77b4,8.320306,52.831493
413428,Cu4.24 Hg7.76 S8 I4,-1,No group,#17becf,32.988564,12.556219
163137,Cu12 S2 O32,-1,No group,#17becf,38.17714,-26.907244
93370,Cs4 Cu4 Bi8 S16,-1,No group,#17becf,12.321517,-10.965969
91297,K4 Cu4 Bi8 S16,-1,No group,#17becf,12.293416,-10.804522
628781,Cu2 S4,32,All other groups,#BCBD22,-20.996975,24.678326
66309,K4 Cu12 S8 Cl4 O36,-1,No group,#17becf,29.161009,-31.489603
9453,Cu4 C8 S8 N16,13,All other groups,#BCBD22,32.802917,-21.496655
74402,Cu4 Hg4 P4 S16,0,Diamond like,#1f77b4,11.01036,44.898926
9452,Cu4 C8 S8 N16,13,All other groups,#BCBD22,32.867043,-21.579712
23826,Cu4 As4 S4,0,Diamond like,#1f77b4,14.022604,47.44292
413309,Cu4 Hg4 S4 I4,-1,No group,#17becf,32.941696,12.476308
300223,Cu4 Hg4 P4 S16,0,Diamond like,#1f77b4,11.010253,44.898884
49008,K4 Cu4 S4,-1,No group,#17becf,-1.3302124,-25.392296
